episode,return,length,mean_loss,epsilon,theta_norm
539,6.0,3,8925.25789919185,0.050000000000000044,350.05470554614743
540,-10.0,10,2688.6441581119084,0.050000000000000044,349.6567513290713
541,-1.0,7,3791.5750974536472,0.050000000000000044,349.41003290367894
542,-360.0,120,0.3553561556036584,0.050000000000000044,349.0422106905553
543,2.0,6,4393.732365401617,0.050000000000000044,349.0511132878679
544,-204.0,73,369.9055619703874,0.050000000000000044,349.6069779945761
545,5.0,5,5237.138818788715,0.050000000000000044,349.50126296266797
546,8.0,4,6610.0586811080575,0.050000000000000044,349.36218670600283
547,11.0,3,8847.762899165353,0.050000000000000044,349.23471579834387
548,-375.0,120,0.3500509301375132,0.050000000000000044,349.4473370999556
549,-380.0,120,0.45700671860443737,0.050000000000000044,349.3996301693807
550,-365.0,120,0.44948507703181045,0.050000000000000044,349.2567610744995
551,-85.0,35,769.9330951111391,0.050000000000000044,349.2791852068342
552,11.0,3,8729.877614938965,0.050000000000000044,349.1724032444431
553,-360.0,120,0.1385609207927094,0.050000000000000044,349.42376672172713
554,8.0,4,6630.787449458847,0.050000000000000044,349.44526350703336
555,-365.0,120,0.356860065444683,0.050000000000000044,349.72460705711
556,8.0,4,6579.951988897752,0.050000000000000044,349.7479002796157
557,11.0,3,8850.639776807357,0.050000000000000044,349.70863430325824
558,-13.0,11,2416.410710069457,0.050000000000000044,349.5831613775898
559,-360.0,120,0.29671813509388206,0.050000000000000044,349.293857974557
560,-91.0,37,725.1124756713335,0.050000000000000044,349.43178764781834
561,-175.0,65,411.02015446721794,0.050000000000000044,349.6152349369232
562,17.0,1,26238.54296875,0.050000000000000044,349.57559089558873
563,-360.0,120,0.12635361967259087,0.050000000000000044,349.8111153269004
564,-360.0,120,0.15616048173978925,0.050000000000000044,350.1612798054634
565,17.0,1,25995.947265625,0.050000000000000044,350.1395369170697
566,-22.0,14,1950.8871982092471,0.050000000000000044,350.1112769534852
567,-360.0,120,0.15198842422493422,0.050000000000000044,350.56508512150776
568,-1.0,7,3841.168677802597,0.050000000000000044,350.64961477770083
569,-96.0,37,727.4447846449219,0.050000000000000044,350.73395143256374
570,-360.0,120,0.30718652783931855,0.050000000000000044,351.0274595295217
571,-24.0,13,2070.3142783072276,0.050000000000000044,350.84720565903046
572,-365.0,120,0.19632786532165483,0.050000000000000044,351.03108169006913
573,-365.0,120,0.15164695563532102,0.050000000000000044,351.28103176979255
574,-360.0,120,0.047001793941793345,0.050000000000000044,351.4312310484798
575,14.0,2,13476.873330168426,0.050000000000000044,351.4075158380936
576,-360.0,120,0.06028559030770945,0.050000000000000044,351.4131238211658
577,-205.0,75,359.99099856781464,0.050000000000000044,351.7765459510483
578,-360.0,120,0.11414567287623262,0.050000000000000044,352.03577588080447
579,17.0,1,26674.865234375,0.050000000000000044,352.0074961470991
580,17.0,1,26624.90625,0.050000000000000044,351.9611406551155
581,-370.0,120,0.2116663555886286,0.050000000000000044,351.62253376312503
582,-375.0,120,0.11738709101337008,0.050000000000000044,352.0885453263142
583,-190.0,70,387.85822206883955,0.050000000000000044,352.36138121075356
584,14.0,2,13560.268723130226,0.050000000000000044,352.30064176424656
585,-370.0,120,0.0991180865171676,0.050000000000000044,352.3069728588976
586,-216.0,77,353.89806291817797,0.050000000000000044,352.6277693971364
587,3.0,4,6719.613207878545,0.050000000000000044,352.54679432310826
588,-360.0,120,0.14650874693567553,0.050000000000000044,352.6336072150526
589,-139.0,53,513.6951721155366,0.050000000000000044,352.9833178157999
590,-365.0,120,0.2856108511856291,0.050000000000000044,352.76188742372665
591,-365.0,120,0.40256269059027544,0.050000000000000044,352.6494807170429
592,-375.0,120,0.11036528513456384,0.050000000000000044,352.27214488588226
593,-365.0,120,0.08362097965048937,0.050000000000000044,352.6139997398005
594,-360.0,120,0.026104489411814372,0.050000000000000044,353.037693853291
595,-365.0,120,0.016083232606373107,0.050000000000000044,353.32315789691734
596,11.0,3,9029.16655923923,0.050000000000000044,353.27299995895527
597,-360.0,120,0.11832710697199218,0.050000000000000044,353.2446865753964
598,-360.0,120,0.13048316146208283,0.050000000000000044,353.382190632536
599,-365.0,120,0.13025021315164242,0.050000000000000044,353.46927354969625
600,17.0,1,27460.84765625,0.050000000000000044,353.4530169007615
601,-360.0,120,0.1224655879874869,0.050000000000000044,353.7079866835777
602,-360.0,120,0.21888869276153855,0.050000000000000044,353.7567744492676
603,-360.0,120,0.14420014690064514,0.050000000000000044,353.2621470399143
604,-365.0,120,0.099017299618572,0.050000000000000044,353.02327074500346
605,-370.0,120,0.04120602875288266,0.050000000000000044,353.4420368851164
606,-365.0,120,0.11828872267894136,0.050000000000000044,353.8372131892009
607,-360.0,120,0.07484387567771288,0.050000000000000044,354.04040641570845
608,-370.0,120,0.024691640125820414,0.050000000000000044,354.0445549291784
609,-360.0,120,0.12915943989064543,0.050000000000000044,354.101956098099
610,14.0,2,13714.863651242107,0.050000000000000044,354.07502184388835
611,-375.0,120,0.20235167676388907,0.050000000000000044,353.7406690465488
612,-360.0,120,0.43286664835565414,0.050000000000000044,354.1332674202609
613,-52.0,24,1141.1810732495312,0.050000000000000044,354.0860704864002
614,-13.0,11,2472.3017725294285,0.050000000000000044,353.8316491461723
615,-375.0,120,0.33942436456369857,0.050000000000000044,353.1813229419132
616,-1.0,7,3931.8679018616676,0.050000000000000044,353.1769707331581
617,-360.0,120,0.3376390180841554,0.050000000000000044,352.5240240040386
618,-360.0,120,0.30054820458365916,0.050000000000000044,352.46782876242764
619,-365.0,120,0.3024181356964012,0.050000000000000044,351.77837261193304
620,14.0,2,13511.281209778506,0.050000000000000044,351.76011112866394
621,-28.0,16,1699.960756330489,0.050000000000000044,351.6181011587714
622,-360.0,120,0.16011785881128163,0.050000000000000044,351.4847302871065
623,14.0,2,13302.978261500597,0.050000000000000044,351.46218013109177
624,-360.0,120,0.12106354110292158,0.050000000000000044,351.7107965004771
625,-70.0,30,909.588564635495,0.050000000000000044,351.9625557143828
626,-365.0,120,0.0932020405967099,0.050000000000000044,352.13878877865756
627,-360.0,120,0.5442907144761799,0.050000000000000044,352.45388661142607
628,-193.0,71,385.0905550649606,0.050000000000000044,352.28591681686623
629,-365.0,120,0.23233473201592764,0.050000000000000044,352.18570873546247
630,-365.0,120,0.3061613427901951,0.050000000000000044,352.23374807256897
631,-360.0,120,0.23117657649175574,0.050000000000000044,352.0070966525391
632,-28.0,16,1677.3703075628728,0.050000000000000044,351.81052362209124
633,-286.0,102,269.89036535323993,0.050000000000000044,351.3294171785221
634,-360.0,120,0.21543212991091423,0.050000000000000044,351.08250009791146
635,-259.0,93,292.2587132312067,0.050000000000000044,351.31608586499425
636,-365.0,120,0.3439070770846835,0.050000000000000044,350.5809241459096
637,-370.0,120,0.16950855783652513,0.050000000000000044,350.51771420108
638,-360.0,120,0.051861798454774545,0.050000000000000044,351.0055978008043
639,-46.0,22,1217.5988858113362,0.050000000000000044,351.09986782609303
640,-322.0,114,237.92449213862992,0.050000000000000044,351.22995383188777
641,-232.0,84,321.10355626709116,0.050000000000000044,351.14204301820655
642,14.0,2,13668.725447781384,0.050000000000000044,351.06858638127966
643,-375.0,120,0.17267889871921702,0.050000000000000044,351.2581071128466
644,-283.0,101,266.62415324767017,0.050000000000000044,351.2621439181854
645,-370.0,120,0.4832699422549922,0.050000000000000044,351.1945797026201
646,-360.0,120,0.236112270966017,0.050000000000000044,351.48298545235446
647,-360.0,120,0.16673610967894395,0.050000000000000044,351.5403826376139
648,-360.0,120,0.22514287664283378,0.050000000000000044,351.6712998312487
649,-360.0,120,0.08036850917657527,0.050000000000000044,351.81684688201045
650,-360.0,120,0.04395373014849611,0.050000000000000044,352.0619840667265
651,-360.0,120,0.2672525451867841,0.050000000000000044,351.75128819948907
652,-370.0,120,0.37474262991842505,0.050000000000000044,351.668867242325
653,-365.0,120,0.2585310706713547,0.050000000000000044,351.6946196187113
654,-360.0,120,0.15734689658274875,0.050000000000000044,351.76424766809373
655,-360.0,120,0.13828730823200505,0.050000000000000044,351.63747533859356
656,-360.0,120,0.041081752150785175,0.050000000000000044,351.5402937431213
657,-360.0,120,0.07296285534393973,0.050000000000000044,351.5680943999327
658,-360.0,120,0.05279547314858064,0.050000000000000044,351.75599675058845
659,-365.0,120,0.09173954283663383,0.050000000000000044,352.318914035991
660,-360.0,120,0.07625032116581375,0.050000000000000044,352.6395889396141
661,-127.0,49,561.3237654996836,0.050000000000000044,352.7047056320627
662,8.0,4,6866.27647396602,0.050000000000000044,352.5894611655317
663,-365.0,120,0.4692803305496151,0.050000000000000044,352.31036565789543
664,-259.0,93,296.15529453385153,0.050000000000000044,352.45989909314505
665,-365.0,120,0.2456502123173171,0.050000000000000044,351.881172237163
666,-169.0,63,430.5607346066658,0.050000000000000044,352.0119515904254
667,17.0,1,26960.541015625,0.050000000000000044,351.9486823387751
668,-365.0,120,0.526139205925089,0.050000000000000044,351.1551250871899
669,-360.0,120,0.22857416539918632,0.050000000000000044,350.9407056843791
670,-360.0,120,0.13197544561699032,0.050000000000000044,351.25903569338965
671,-360.0,120,0.0967301054042764,0.050000000000000044,351.63813075376225
672,-360.0,120,0.025666893277472506,0.050000000000000044,352.17732349982447
673,-365.0,120,0.12054927950181688,0.050000000000000044,352.22889064676394
674,-365.0,120,0.14626806943366924,0.050000000000000044,352.2924089534857
675,-1.0,7,3920.9264522021904,0.050000000000000044,352.28810674822677
676,-365.0,120,0.08749491113121621,0.050000000000000044,352.0103813721266
677,-360.0,120,0.06770009228105968,0.050000000000000044,352.266606022697
678,-25.0,15,1836.1600119372986,0.050000000000000044,352.3148061836885
679,-370.0,120,0.3294511840872777,0.050000000000000044,352.0840131896789
680,-365.0,120,0.23331135583187765,0.050000000000000044,351.84693493762313
681,-255.0,90,307.5996886011032,0.050000000000000044,351.75482517124055
682,-370.0,120,0.20370455987285824,0.050000000000000044,351.33862872056926
683,-365.0,120,0.4161035104945768,0.050000000000000044,350.92135425904195
684,-13.0,11,2473.9713291962926,0.050000000000000044,350.78421073360755
685,-4.0,8,3361.502046397538,0.050000000000000044,350.5725952370636
686,-375.0,120,0.6523324081887646,0.050000000000000044,350.176333928708
687,-370.0,120,0.0758115728929018,0.050000000000000044,350.3825253383793
688,-360.0,120,0.2248621569829993,0.050000000000000044,350.502189945013
689,-380.0,120,0.05631505817679378,0.050000000000000044,351.1457474290412
690,-375.0,120,0.09534090986514153,0.050000000000000044,351.37146476343236
691,-370.0,120,0.13925433953603109,0.050000000000000044,351.8037616608867
692,-360.0,120,0.1784282883978449,0.050000000000000044,351.65114993413573
693,-202.0,74,368.19763946412695,0.050000000000000044,351.0965634622475
694,-127.0,44,622.1963238819682,0.050000000000000044,350.9287677007971
695,5.0,5,5419.801425671996,0.050000000000000044,350.79003468955614
696,17.0,1,27135.81640625,0.050000000000000044,350.72200084254763
697,8.0,4,6763.256899490138,0.050000000000000044,350.49175275603847
698,-385.0,120,0.582884750678204,0.050000000000000044,349.9180596046737
699,-370.0,120,0.09533918030404796,0.050000000000000044,350.38526786595924
700,-360.0,120,0.035457810187169043,0.050000000000000044,350.77730649231
701,-360.0,120,0.32239520020472506,0.050000000000000044,350.50664223378135
702,-360.0,120,0.4965057975108114,0.050000000000000044,349.8693227031344
703,-360.0,120,0.10009386663053495,0.050000000000000044,350.25139409073023
704,-360.0,120,0.11519640271241466,0.050000000000000044,350.69714609795443
705,-365.0,120,0.291800987534225,0.050000000000000044,351.0380365786591
706,-360.0,120,0.11738632889076446,0.050000000000000044,351.0479734843943
707,14.0,2,13560.36847602867,0.050000000000000044,351.0191579084395
708,2.0,6,4553.04971257508,0.050000000000000044,350.8946712512175
709,14.0,2,13416.441736325622,0.050000000000000044,350.79405461039386
710,-133.0,51,541.5325304443683,0.050000000000000044,350.087745697418
711,-360.0,120,0.1466515474273668,0.050000000000000044,350.06102146625807
712,-360.0,120,0.04914859089961586,0.050000000000000044,350.6286207477935
713,-100.0,40,689.1928710541339,0.050000000000000044,350.86275918263254
714,-360.0,120,0.11990878378467945,0.050000000000000044,351.13001731908366
715,-223.0,81,338.63417214302655,0.050000000000000044,351.0290452726099
716,-360.0,120,0.08680847974028438,0.050000000000000044,350.85162016869754
717,-360.0,120,0.20436997264429616,0.050000000000000044,350.93496214576567
718,11.0,3,9139.994169354439,0.050000000000000044,350.9051354176795
719,-360.0,120,0.19521987539483235,0.050000000000000044,350.52435052717806
720,-360.0,120,0.046919037194068855,0.050000000000000044,350.6475650047352
721,-365.0,120,0.05206485559271338,0.050000000000000044,351.05538981583805
722,-365.0,120,0.049069193438238776,0.050000000000000044,351.3916473733404
723,-360.0,120,0.1547881384632395,0.050000000000000044,351.46651467458463
724,5.0,5,5471.11474413611,0.050000000000000044,351.45161028938253
725,-360.0,120,0.14896999991227253,0.050000000000000044,351.30519472924107
726,-360.0,120,0.0949637241991392,0.050000000000000044,351.53951035943317
727,-360.0,120,0.06839846894727089,0.050000000000000044,351.56581109551877
728,-360.0,120,0.2458996745777161,0.050000000000000044,351.7875224300885
729,-370.0,120,0.2989539557757477,0.050000000000000044,351.8929280512753
730,-365.0,120,0.6101363836089149,0.050000000000000044,351.3319521834016
731,-360.0,120,0.035291632501563676,0.050000000000000044,351.69653556013316
732,-360.0,120,0.09094755372110133,0.050000000000000044,351.5422160815113
733,-360.0,120,0.08590482276049442,0.050000000000000044,352.04364852777843
734,-365.0,120,0.11161681691883132,0.050000000000000044,352.3346354142607
735,-360.0,120,0.22428841017729914,0.050000000000000044,352.1604581455022
736,2.0,6,4578.292381105634,0.050000000000000044,352.1658267510492
737,-365.0,120,0.3003269756406856,0.050000000000000044,351.77230961589345
738,-360.0,120,0.10805200850008986,0.050000000000000044,351.9401693647657
739,-40.0,20,1372.1325919714873,0.050000000000000044,351.9020748908707
740,5.0,5,5443.490339014726,0.050000000000000044,351.77114364313627
741,-365.0,120,0.0896159706695471,0.050000000000000044,351.4195209254887
742,-265.0,95,286.18138658192595,0.050000000000000044,351.3025538976339
743,-16.0,12,2251.3641618708302,0.050000000000000044,351.0600965735781
744,-360.0,120,0.31348047802457585,0.050000000000000044,349.6491098229767
745,-360.0,120,0.10294448758553093,0.050000000000000044,350.13955922960207
746,-360.0,120,0.35292396788524155,0.050000000000000044,350.28526878995353
747,-365.0,120,0.665793292230228,0.050000000000000044,349.6778428067755
748,-365.0,120,0.11526439999191401,0.050000000000000044,350.25797970032033
749,8.0,4,6740.102630873735,0.050000000000000044,350.22977948412665
750,-360.0,120,0.33029928167622224,0.050000000000000044,350.34452351399756
751,-360.0,120,0.07219684918527491,0.050000000000000044,350.6185549764159
752,-49.0,23,1185.1888600176544,0.050000000000000044,350.7148057895475
753,-360.0,120,0.08910991374480849,0.050000000000000044,350.7371032910547
754,-360.0,120,0.15931160420683835,0.050000000000000044,351.02315851308157
755,-365.0,120,0.09167042367820007,0.050000000000000044,351.32082804574793
756,-115.0,45,611.5681968768645,0.050000000000000044,351.4002625657101
757,-360.0,120,0.1746757339045871,0.050000000000000044,351.27670049762764
758,-360.0,120,0.023040857115605225,0.050000000000000044,351.4770951818909
759,-360.0,120,0.1213501908738787,0.050000000000000044,351.53944368840035
760,-360.0,120,0.10186379257162723,0.050000000000000044,351.7672348300791
761,-360.0,120,0.3283836766204331,0.050000000000000044,351.7507218365017
762,-360.0,120,0.139689395679549,0.050000000000000044,351.8548562173755
763,-360.0,120,0.19879835907098217,0.050000000000000044,351.90495543008484
764,-360.0,120,0.012390522158239037,0.050000000000000044,352.19985004965577
765,-267.0,94,302.17579888508834,0.050000000000000044,351.97978013658684
766,14.0,2,13756.709643243928,0.050000000000000044,351.88254876449895
767,-360.0,120,0.2179215210819772,0.050000000000000044,351.1985505024188
768,-64.0,28,974.1763466381983,0.050000000000000044,351.20224875596966
769,-375.0,120,0.3153639161124981,0.050000000000000044,350.75933255581384
770,14.0,2,13640.574766296893,0.050000000000000044,350.7435517048033
771,-360.0,120,0.23791613675227077,0.050000000000000044,350.716693669905
772,-360.0,120,0.574177073794029,0.050000000000000044,350.22779975146176
773,-360.0,120,0.3169424803520087,0.050000000000000044,350.38262010086913
774,-259.0,93,295.2998512691032,0.050000000000000044,350.5175581818263
775,-360.0,120,0.2185494729298322,0.050000000000000044,350.35422922736353
776,-160.0,60,455.33038960829145,0.050000000000000044,350.1969590905238
777,-365.0,120,0.07682869476266205,0.050000000000000044,350.09857986715684
778,-365.0,120,0.12243654015862072,0.050000000000000044,350.40705681927983
779,-365.0,120,0.25208798959696044,0.050000000000000044,350.57864555438914
780,2.0,6,4554.81884345226,0.050000000000000044,350.53682603436977
781,-360.0,120,0.19388141780315588,0.050000000000000044,350.41765259472874
782,-365.0,120,0.19567001664545386,0.050000000000000044,350.223332764252
783,-13.0,11,2479.9446403987026,0.050000000000000044,350.252169202776
784,14.0,2,13509.548899263144,0.050000000000000044,350.1745993072599
785,-370.0,120,0.10770278843313766,0.050000000000000044,349.75147426422666
786,-4.0,8,3352.627273141872,0.050000000000000044,349.52696829071715
787,-370.0,120,0.4652364474895876,0.050000000000000044,348.6970445906446
788,-365.0,120,0.10147870723740197,0.050000000000000044,348.85225315489936
789,-360.0,120,0.12763779209150622,0.050000000000000044,349.11054391839843
790,-365.0,120,0.6267569283838383,0.050000000000000044,348.36836197479244
791,-360.0,120,0.30097201688331554,0.050000000000000044,348.50785164218325
792,11.0,3,8958.111943999926,0.050000000000000044,348.48962054127236
793,-360.0,120,0.12272188931625957,0.050000000000000044,348.8355069907592
794,-208.0,76,363.41818952260195,0.050000000000000044,349.2551113620243
795,-360.0,120,0.25493245855905117,0.050000000000000044,348.8693904063525
796,-370.0,120,0.3302321542209635,0.050000000000000044,348.4407903432088
797,-360.0,120,0.06093421784462407,0.050000000000000044,348.89879778203596
798,11.0,3,9038.30841963808,0.050000000000000044,348.9017143122114
799,-365.0,120,0.14309319309541024,0.050000000000000044,349.11353140848036
800,-360.0,120,0.03152239515717762,0.050000000000000044,349.5562700589134
